Number,Date,Price,Amount,15DayAverage,31DayAverage,Trend,predictionValues
1782,03/8/2020,17.097,260,16.968333333333334,16.870548387096772,16.902093830627845,0
1783,04/8/2020,16.855,297,16.984666666666666,16.837419354838712,16.89738444756506,0
1784,05/8/2020,17.137,290,16.9588,16.822096774193554,16.921346002808555,0
1785,06/8/2020,16.932,260,16.933799999999998,16.80532258064516,16.9224114025277,0
1786,07/8/2020,17.054,319,16.9002,16.77435483870968,16.93557026227493,0
1787,08/8/2020,17.037,308,16.884200000000003,16.746612903225813,16.945713236047435,0
1788,09/8/2020,16.926,267,16.848,16.70041935483871,16.943741912442693,0
1789,10/8/2020,17.066,305,16.81693333333333,16.666548387096775,16.955967721198427,0
1790,11/8/2020,17.064,301,16.769333333333332,16.635870967741933,16.966770949078583,0
1791,12/8/2020,16.678,277,16.725399999999997,16.598161290322576,16.937893854170724,0
1792,13/8/2020,16.625,276,16.65886666666667,16.56332258064516,16.906604468753653,0
1793,14/8/2020,16.547,294,16.615133333333333,16.525548387096773,16.870644021878288,0
1794,15/8/2020,16.648,304,16.556666666666665,16.48167741935484,16.84837961969046,0
1795,16/8/2020,16.296,353,16.48633333333333,16.442870967741932,16.793141657721414,0
1796,17/8/2020,16.292,279,16.418666666666663,16.407258064516125,16.743027491949274,0
1797,18/8/2020,16.383,295,16.3466,16.367612903225805,16.707024742754346,0
1798,19/8/2020,16.196,258,16.274866666666664,16.33532258064516,16.65592226847891,0
1799,20/8/2020,16.139,288,16.206333333333337,16.303677419354837,16.60423004163102,0
1800,21/8/2020,16.276,280,16.163733333333333,16.26722580645161,16.571407037467917,0
1801,22/8/2020,16.177,277,16.115866666666665,16.220387096774193,16.531966333721126,0
1802,23/8/2020,15.982,264,16.05206666666667,16.178645161290323,16.476969700349013,0
1803,24/8/2020,15.911,271,16.011333333333333,16.1471935483871,16.420372730314114,0
1804,25/8/2020,15.985,293,15.974200000000003,16.10580645161291,16.376835457282702,0
1805,26/8/2020,15.988,281,15.917266666666666,16.061580645161296,16.33795191155443,0
1806,27/8/2020,15.65,278,15.9106,16.022645161290324,16.26915672039899,0
1807,28/8/2020,15.986,262,15.892933333333334,16.001258064516133,16.24084104835909,0
1808,29/8/2020,15.829,291,15.875,15.982806451612905,16.19965694352318,0
1809,30/8/2020,15.691,270,15.828533333333333,15.963999999999999,16.148791249170863,0
1810,31/8/2020,15.685,265,15.813733333333333,15.950935483870966,16.102412124253775,0
1811,01/9/2020,15.735,252,15.823800000000002,15.937645161290327,16.0656709118284,0
1812,02/9/2020,15.529,244,15.801,15.921225806451613,16.01200382064556,0
1813,03/9/2020,16.096,235,15.781466666666667,15.913322580645165,16.020403438581003,0
1814,04/9/2020,15.874,274,15.795266666666667,15.912032258064519,16.0057630947229,0
1815,05/9/2020,16.007,264,15.797200000000002,15.918354838709677,16.005886785250613,0
1816,06/9/2020,15.48,236,15.812133333333334,15.912612903225808,15.953298106725553,0
1817,07/9/2020,15.76,263,15.830333333333332,15.916516129032255,15.933968296053,0
1818,08/9/2020,16.062,202,15.867533333333332,15.927032258064514,15.9467714664477,0
1819,09/9/2020,15.643,268,15.877466666666667,15.941064516129028,15.91639431980293,0
1820,10/9/2020,15.695,230,15.894399999999997,15.95116129032258,15.894254887822637,0
1821,11/9/2020,15.857,270,15.897199999999998,15.946032258064516,15.890529399040375,0
1822,12/9/2020,16.015,276,15.916,15.949935483870966,15.902976459136337,0
1823,13/9/2020,16.053,253,15.937866666666668,15.942548387096776,15.917978813222703,0
1824,14/9/2020,15.964,256,15.97906666666667,15.93583870967742,15.922580931900434,0
1825,15/9/2020,16.243,240,16.01493333333333,15.936032258064518,15.95462283871039,0
1826,16/9/2020,15.884,266,16.031333333333333,15.949161290322582,15.947560554839352,0
1827,17/9/2020,15.783,273,16.078199999999995,15.962870967741937,15.931104499355419,0
1828,18/9/2020,16.138,268,16.1184,15.978290322580644,15.951794049419878,0
1829,19/9/2020,16.156,280,16.116533333333333,15.97983870967742,15.97221464447789,0
1830,20/9/2020,16.335,286,16.100266666666666,15.984935483870967,16.008493180030104,0
1831,21/9/2020,16.098,259,16.080533333333335,15.986096774193548,16.017443862027093,0
1832,22/9/2020,16.298,247,16.05766666666667,16.011064516129032,16.045499475824386,0
1833,23/9/2020,16.308,252,16.02126666666667,16.026838709677424,16.07174952824195,0
1834,24/9/2020,16.346,236,16.035133333333338,16.03922580645162,16.099174575417752,0
1835,25/9/2020,16.298,285,16.060266666666667,16.061741935483873,16.11905711787598,0
1836,26/9/2020,15.829,228,16.051533333333335,16.08251612903226,16.09005140608838,0
1837,27/9/2020,15.771,261,16.05073333333333,16.104709677419358,16.058146265479543,0
1838,28/9/2020,15.757,248,16.030533333333338,16.113677419354843,16.02803163893159,0
1839,29/9/2020,15.621,213,16.026866666666667,16.10961290322581,15.987328475038431,0
1840,30/9/2020,15.697,207,16.023933333333336,16.11393548387097,15.95829562753459,0
1841,01/10/2020,16.092,270,16.02,16.12183870967742,15.97166606478113,0
1842,02/10/2020,16.16,240,16.026666666666664,16.14161290322581,15.990499458303017,0
1843,03/10/2020,16.007,313,16.029533333333333,16.16635483870968,15.992149512472714,0
1844,04/10/2020,16.144,241,16.063533333333336,16.168322580645164,16.00733456122544,0
1845,05/10/2020,16.032,261,16.115133333333336,16.186838709677424,16.0098011051029,0
1846,06/10/2020,16.043,220,16.15086666666667,16.184225806451618,16.013120994592608,0
1847,07/10/2020,16.254,237,16.171266666666664,16.184516129032264,16.037208895133347,0
1848,08/10/2020,16.249,237,16.198,16.17796774193549,16.05838800562001,0
1849,09/10/2020,16.446,251,16.2244,16.169774193548392,16.09714920505801,0
1850,10/10/2020,16.341,235,16.24686666666667,16.157032258064515,16.12153428455221,0
1851,11/10/2020,16.339,253,16.28306666666667,16.15096774193549,16.14328085609699,0
1852,12/10/2020,16.545,206,16.286733333333334,16.152064516129034,16.18345277048729,0
1853,13/10/2020,16.293,209,16.333266666666667,16.16258064516129,16.19440749343856,0
1854,14/10/2020,15.927,244,16.34733333333333,16.16390322580645,16.167666744094706,0
1855,15/10/2020,16.098,239,16.337533333333333,16.163967741935483,16.160700069685234,0
1856,16/10/2020,16.488,216,16.327266666666667,16.170806451612904,16.19343006271671,0
1857,17/10/2020,16.497,255,16.301133333333333,16.150032258064517,16.22378705644504,0
1858,18/10/2020,16.55,229,16.275133333333333,16.127870967741938,16.256408350800537,0
1859,19/10/2020,16.199,258,16.259866666666667,16.1241935483871,16.250667515720483,0
1860,20/10/2020,16.73,231,16.214399999999998,16.116709677419358,16.298600764148436,0
1861,21/10/2020,16.254,211,16.201333333333334,16.1241935483871,16.29414068773359,0
1862,22/10/2020,16.107,224,16.192733333333333,16.13661290322581,16.275426618960232,0
1863,23/10/2020,16.095,231,16.161066666666667,16.140580645161293,16.25738395706421,0
1864,24/10/2020,16.054,245,16.122466666666668,16.141903225806452,16.23704556135779,0
1865,25/10/2020,15.951,238,16.052533333333333,16.1371935483871,16.20844100522201,0
1866,26/10/2020,16.11,227,15.980733333333335,16.138806451612908,16.19859690469981,0
1867,27/10/2020,15.863,224,15.960333333333335,16.133903225806456,16.16503721422983,0
1868,28/10/2020,16.097,214,15.905800000000001,16.125064516129036,16.158233492806847,0
1869,29/10/2020,15.798,261,15.906466666666667,16.127935483870974,16.12221014352616,0
1870,30/10/2020,15.623,290,15.927866666666667,16.145774193548394,16.072289129173544,0
1871,31/10/2020,15.909,252,15.946666666666665,16.15567741935484,16.055960216256192,0
1872,01/11/2020,15.448,273,15.9624,16.163838709677425,15.995164194630574,0
1873,02/11/2020,15.473,225,15.985666666666669,16.16377419354839,15.942947775167516,0
1874,03/11/2020,15.893,268,16.0044,16.157806451612906,15.937952997650765,0
1875,04/11/2020,15.912,242,16.026,16.16783870967742,15.935357697885689,0
1876,05/11/2020,16.264,247,16.0376,16.160741935483873,15.96822192809712,0
1877,06/11/2020,16.428,263,16.07653333333333,16.168612903225803,16.01419973528741,0
1878,07/11/2020,16.377,268,16.13366666666667,16.183225806451613,16.05047976175867,0
1879,08/11/2020,16.29,258,16.166733333333333,16.19225806451613,16.074431785582803,0
1880,09/11/2020,16.3,243,16.25293333333333,16.194774193548387,16.096988607024524,0
1881,10/11/2020,16.391,217,16.32106666666667,16.190483870967743,16.126389746322072,0
1882,11/11/2020,16.187,249,16.352533333333337,16.156935483870967,16.132450771689864,0
1883,12/11/2020,16.271,211,16.392400000000002,16.129290322580644,16.146305694520876,0
1884,13/11/2020,16.382,232,16.4088,16.0948064516129,16.16987512506879,0
1885,14/11/2020,16.48,254,16.413466666666668,16.067677419354837,16.20088761256191,0
1886,15/11/2020,16.405,242,16.425666666666665,16.055419354838705,16.22129885130572,0
1887,16/11/2020,16.741,222,16.431333333333335,16.037967741935482,16.27326896617515,0
1888,17/11/2020,16.495,200,16.420133333333336,16.045354838709684,16.295442069557634,0
1889,18/11/2020,16.365,232,16.38193333333334,16.06029032258065,16.30239786260187,0
1890,19/11/2020,16.51,219,16.307466666666667,15.970161290322585,16.323158076341684,0
1891,20/11/2020,16.51,265,16.223133333333333,15.91425806451613,16.341842268707516,0
1892,21/11/2020,16.498,265,16.132866666666665,15.846580645161291,16.357458041836765,0
1893,22/11/2020,16.56,230,16.031333333333336,15.781064516129033,16.37771223765309,0
1894,23/11/2020,16.375,257,15.953866666666666,15.710032258064517,16.37744101388778,0
1895,24/11/2020,16.132,260,15.862333333333334,15.640483870967742,16.352896912499002,0
1896,25/11/2020,15.818,253,15.807799999999999,15.568645161290323,16.2994072212491,0
1897,26/11/2020,15.07,341,15.779199999999998,15.504032258064512,16.176466499124192,0
1898,27/11/2020,15.006,354,15.551799999999997,15.456806451612902,16.05941984921177,0
1899,28/11/2020,15.028,324,15.3964,15.403000000000002,15.956277864290595,0
1900,29/11/2020,14.957,281,15.240933333333333,15.354838709677418,15.856350077861535,0
1901,30/11/2020,15.243,291,15.096733333333333,15.315645161290323,15.795015070075381,0
1902,01/12/2020,15.368,283,14.950066666666668,15.282548387096774,15.752313563067842,0
1903,02/12/2020,15.677,255,14.816866666666668,15.239258064516132,15.744782206761059,0
1904,03/12/2020,15.936,521,14.700533333333336,15.215709677419355,15.763903986084953,0
1905,04/12/2020,13.099,1164,14.655066666666665,15.197612903225805,15.497413587476458,0
1906,05/12/2020,14.179,486,14.6362,15.176290322580643,15.365572228728812,0
1907,06/12/2020,14.166,404,14.607866666666668,15.157322580645161,15.245615005855932,0
1908,07/12/2020,14.397,384,14.603333333333333,15.127935483870965,15.160753505270339,0
1909,08/12/2020,14.175,315,14.604800000000001,15.096354838709676,15.062178154743306,0
1910,09/12/2020,14.134,313,14.605533333333335,15.0908064516129,14.969360339268974,0
1911,10/12/2020,14.073,299,14.586999999999998,15.129096774193547,14.879724305342076,0
1912,11/12/2020,14.388,345,14.5756,15.18058064516129,14.83055187480787,0
1913,12/12/2020,14.723,312,14.755933333333333,15.265032258064515,14.819796687327084,0
1914,13/12/2020,14.603,329,14.867266666666666,15.344258064516128,14.798117018594377,0
1915,14/12/2020,14.889,285,14.984333333333334,15.433580645161289,14.80720531673494,0
1916,15/12/2020,15.265,284,15.06366666666667,15.530064516129029,14.852984785061446,0
1917,16/12/2020,15.379,349,15.157399999999999,15.626709677419353,14.905586306555302,0
1918,17/12/2020,15.399,304,15.295333333333334,15.721838709677415,14.954927675899771,0
1919,18/12/2020,15.765,393,15.511733333333332,15.802483870967741,15.035934908309795,0
1920,19/12/2020,15.804,358,15.713466666666669,15.873258064516127,15.112741417478816,0
1921,20/12/2020,15.849,355,15.911133333333336,16.044129032258063,15.186367275730934,0
1922,21/12/2020,15.922,363,16.101733333333332,16.181354838709677,15.259930548157842,0
1923,22/12/2020,15.587,395,16.2956,16.33325806451613,15.292637493342058,0
1924,23/12/2020,15.581,463,16.474466666666665,16.485903225806453,15.321473744007852,0
1925,24/12/2020,16.203,510,16.665133333333333,16.660129032258066,15.409626369607068,0
1926,25/12/2020,17.319,495,16.859666666666666,16.83009677419355,15.60056373264636,0
1927,26/12/2020,17.414,477,17.020466666666668,17.009322580645165,15.781907359381725,0
1928,27/12/2020,17.688,346,17.17553333333333,17.175580645161293,15.972516623443553,0
1929,28/12/2020,17.462,463,17.34533333333333,17.347612903225805,16.1214649610992,0
1930,29/12/2020,17.797,378,17.512733333333337,17.51435483870968,16.28901846498928,0
1931,30/12/2020,17.948,463,17.731933333333334,17.678709677419356,16.45491661849035,0
1932,31/12/2020,18.239,447,17.968466666666664,17.83274193548387,16.633324956641317,0
1933,01/1/2021,18.317,382,18.193333333333328,17.98158064516129,16.801692460977186,0
1934,02/1/2021,18.177,434,18.332266666666666,18.127032258064517,16.93922321487947,0
1935,03/1/2021,18.13,395,18.47993333333333,18.261645161290318,17.05830089339152,0
1936,04/1/2021,18.396,413,18.603533333333335,18.406129032258065,17.19207080405237,0
1937,05/1/2021,18.433,362,18.776466666666668,18.54064516129032,17.316163723647133,0
1938,06/1/2021,18.875,351,18.908133333333335,18.68290322580645,17.47204735128242,0
1939,07/1/2021,19.129,358,19.043866666666666,18.82303225806452,17.637742616154178,0
1940,08/1/2021,19.576,388,19.163933333333333,18.968870967741935,17.83156835453876,0
1941,09/1/2021,19.403,393,19.27566666666667,19.08825806451613,17.988711519084884,0
1942,10/1/2021,19.629,353,19.39106666666667,19.165935483870967,18.152740367176396,0
1943,11/1/2021,19.542,384,19.511599999999998,19.24648387096774,18.291666330458757,0
1944,12/1/2021,20.056,325,19.637399999999996,19.333548387096773,18.46809969741288,0
1945,13/1/2021,19.772,359,19.743133333333333,19.377903225806453,18.598489727671595,0
1946,14/1/2021,19.984,360,19.84026666666666,19.42338709677419,18.737040754904434,0
1947,15/1/2021,20.04,376,19.893733333333333,19.47138709677419,18.86733667941399,0
1948,16/1/2021,19.993,351,19.9288,19.513032258064516,18.979903011472594,0
1949,17/1/2021,19.908,322,19.962200000000003,19.557870967741938,19.072712710325334,0
1950,18/1/2021,19.938,309,19.96873333333333,19.601612903225806,19.159241439292803,0
1951,19/1/2021,20.283,280,19.993333333333336,19.65590322580645,19.271617295363523,0
1952,20/1/2021,20.019,312,20.0154,19.69341935483871,19.34635556582717,0
1953,21/1/2021,20.332,333,19.953066666666665,19.725870967741933,19.444920009244456,0
1954,22/1/2021,19.931,340,19.901266666666668,19.747483870967738,19.493528008320013,0
1955,23/1/2021,20.102,346,19.860999999999997,19.750548387096774,19.554375207488015,0
1956,24/1/2021,19.904,331,19.830133333333333,19.745677419354838,19.589337686739213,0
1957,25/1/2021,19.727,328,19.81673333333333,19.731870967741937,19.603103918065294,0
1958,26/1/2021,19.911,332,19.789733333333338,19.71464516129033,19.633893526258763,0
1959,27/1/2021,20.387,303,19.7584,19.69632258064517,19.709204173632887,0
1960,28/1/2021,18.837,499,19.727733333333337,19.632903225806462,19.6219837562696,0
1961,29/1/2021,19.207,398,19.6682,19.579580645161293,19.580485380642642,0
1962,30/1/2021,19.436,363,19.642466666666667,19.519870967741937,19.566036842578377,0
1963,31/1/2021,19.53,325,19.583933333333334,19.467322580645163,19.56243315832054,0
1964,01/2/2021,19.707,316,19.552,19.43041935483871,19.576889842488487,0
1965,02/2/2021,19.533,319,19.50186666666667,19.391,19.57250085823964,0
1966,03/2/2021,19.813,304,19.447466666666667,19.37638709677419,19.596550772415675,0
1967,04/2/2021,19.559,337,19.35326666666667,19.353193548387093,19.592795695174107,0
1968,05/2/2021,19.439,399,19.30346666666667,19.331935483870964,19.577416125656697,0
1969,06/2/2021,19.545,334,19.230933333333333,19.302032258064514,19.574174513091027,0
1970,07/2/2021,19.224,353,19.144066666666667,19.29222580645161,19.539157061781925,0
1971,08/2/2021,19.425,336,19.069466666666663,19.279709677419348,19.52774135560373,0
1972,09/2/2021,18.975,320,19.01226666666667,19.27412903225806,19.47246722004336,0
1973,10/2/2021,19.095,362,18.9558,19.292838709677426,19.434720498039024,0
1974,11/2/2021,18.974,347,18.933933333333332,19.307129032258068,19.388648448235124,0
1975,12/2/2021,18.09,396,18.934266666666662,19.300419354838713,19.25878360341161,0
1976,13/2/2021,18.119,371,18.929000000000006,19.33712903225807,19.14480524307045,0
1977,14/2/2021,18.133,346,18.919666666666668,19.368258064516134,19.043624718763404,0
1978,15/2/2021,18.411,344,18.946533333333335,19.39035483870968,18.980362246887065,0
1979,16/2/2021,18.849,321,18.9658,19.41983870967742,18.96722602219836,0
1980,17/2/2021,18.686,290,19.0162,19.464870967741938,18.939103419978526,0
1981,18/2/2021,19.485,339,19.097,19.510870967741933,18.993693077980673,0
1982,19/2/2021,19.564,342,19.189000000000004,19.521806451612903,19.050723770182604,0
1983,20/2/2021,19.36,364,19.328266666666664,19.560677419354842,19.081651393164343,0
1984,21/2/2021,19.405,306,19.451999999999998,19.615516129032258,19.11398625384791,0
1985,22/2/2021,19.627,326,19.587933333333336,19.676225806451612,19.16528762846312,0
